rho,paths,seed,y0_mc_cv,ci95_low,ci95_high,ci95_half_width,relative_ci_half_width_pct,precision_threshold_pct,precision_reached,hit_path_cap,elapsed_seconds,raw_mc_price,raw_mc_standard_error,cv_standard_error,beta,control_variance,variance_reduction_factor,analytic_geometric_control_price
0.0,1000000,5101,4.8814205199808915,4.8807039771192064,4.882137062842577,0.0007165428616847776,0.014678982455041232,0.05,True,False,0.7431002919999999,4.882076035516362,0.0020087197339953844,0.0003655830926963151,1.0649580579244688,3.4398917977784427,30.19023456782616,2.9718541960134814
0.3,1000000,5101,7.181017117673521,7.179987843620536,7.182046391726507,0.0010292740529857008,0.014333262769315904,0.05,True,False,0.8605804589999999,7.186727734984157,0.008458836473739066,0.0005251398229518882,1.062551551909666,63.13121802760601,259.4605603568819,6.256151368613395
0.5,1000000,5101,8.303880453607585,8.303137749731977,8.304623157483192,0.0007427038756080325,0.008944057898682394,0.05,True,False,0.8650724580000002,8.310887582583213,0.010591317838469524,0.00037893054877960843,1.0380482363018964,103.97014928985206,781.2333320871844,7.662221862130679
